T1,T2,FAR_T,FAR,FRR_T,FRR,EER
0.01,0.05,0,1.91,5,100,51.00
0.01,0.06,0,2.88,5,100,51.00
0.01,0.07,0,3.68,7,100,52.00
0.01,0.08,0,4.76,7,100,52.00
0.01,0.09,0,6.18,7,100,53.00
0.01,0.1,0,7.85,7,100,54.00
0.01,0.11,0,9.31,7,100,55.00
0.01,0.12,0,11.08,7,100,56.00
0.01,0.13,0,13.12,7,100,57.00
0.01,0.14,0,15.28,7,100,58.00
0.01,0.15,0,17.6,7,100,59.00
0.01,0.16,0,19.97,7,100,60.00
0.01,0.17,0,22.92,7,100,61.00
0.01,0.18,0,26.15,12,100,63.00
0.01,0.19,0,28.78,12,100,64.00
0.01,0.2,0,31.39,12,100,66.00
0.01,0.21,0,34.44,12,100,67.00
0.01,0.22,0,37.6,12,100,69.00
0.01,0.23,0,40.21,12,100,70.00
0.01,0.24,0,43.44,12,100,72.00
0.01,0.25,0,46.22,12,100,73.00
0.01,0.26,0,48.92,12,100,74.00
0.01,0.27,0,50.87,12,100,75.00
0.01,0.28,0,53.23,12,100,77.00
0.01,0.29,0,56.25,12,100,78.00
0.01,0.4,0,74.86,17,100,87.00
0.01,0.41,0,75.94,17,100,88.00
0.01,0.42,0,76.81,18,100,88.00
0.01,0.43,0,77.95,24,100,89.00
0.01,0.44,0,78.85,24,100,89.00
0.01,0.45,0,80,24,100,90.00
0.01,0.46,0,81.25,24,100,91.00
0.01,0.47,0,81.94,24,100,91.00
0.01,0.48,0,83.02,24,100,92.00
0.01,0.49,0,83.78,24,100,92.00
0.01,0.6,0,89.55,29,100,95.00
0.01,0.61,0,89.93,29,100,95.00
0.01,0.62,0,90.31,29,100,95.00
0.01,0.63,0,90.59,29,100,95.00
0.01,0.64,0,90.83,29,100,95.00
0.01,0.65,0,90.9,29,100,95.00
0.01,0.66,0,91.25,29,100,96.00
0.01,0.67,0,91.32,36,100,96.00
0.01,0.68,0,91.53,36,100,96.00
0.01,0.69,0,91.84,36,100,96.00
0.01,0.8,0,94.17,36,100,97.00
0.01,0.81,0,94.31,36,100,97.00
0.01,0.82,0,94.48,36,100,97.00
0.01,0.83,0,94.58,36,100,97.00
0.01,0.84,0,94.62,36,100,97.00
0.01,0.85,0,94.72,36,100,97.00
0.01,0.86,0,94.83,36,100,97.00
0.01,0.87,0,94.9,36,100,97.00
0.01,0.88,0,95,36,100,97.00
0.01,0.89,0,95.14,36,100,98.00
0.01,0.7,0,92.15,36,100,96.00
0.01,0.71,0,92.26,36,100,96.00
0.01,0.72,0,92.6,36,100,96.00
0.01,0.73,0,92.74,36,100,96.00
0.01,0.74,0,93.06,36,100,97.00
0.01,0.75,0,93.23,36,100,97.00
0.01,0.76,0,93.33,36,100,97.00
0.01,0.77,0,93.61,36,100,97.00
0.01,0.78,0,93.92,36,100,97.00
0.01,0.79,0,93.99,36,100,97.00
0.01,0.5,0,84.48,24,100,92.00
0.01,0.51,0,85.28,24,100,93.00
0.01,0.52,0,85.83,24,100,93.00
0.01,0.53,0,86.49,24,100,93.00
0.01,0.54,0,86.91,29,100,93.00
0.01,0.55,0,87.29,29,100,94.00
0.01,0.56,0,87.92,29,100,94.00
0.01,0.57,0,88.12,29,100,94.00
0.01,0.58,0,88.72,29,100,94.00
0.01,0.59,0,89.1,29,100,95.00
0.01,0.9,0,95.21,36,100,98.00
0.01,0.91,0,95.35,36,100,98.00
0.01,0.92,0,95.45,36,100,98.00
0.01,0.93,0,95.49,36,100,98.00
0.01,0.94,0,95.52,36,100,98.00
0.01,0.95,0,95.66,36,100,98.00
0.01,0.96,0,95.69,36,100,98.00
0.01,0.97,0,95.8,36,100,98.00
0.01,0.98,0,95.8,36,100,98.00
0.01,0.99,0,95.83,36,100,98.00
0.02,0.3,0,76.88,23,100,88.00
0.02,0.31,0,78.75,23,100,89.00
0.02,0.32,0,80.62,23,100,90.00
0.02,0.33,0,82.08,23,100,91.00
0.02,0.34,0,83.3,23,100,92.00
0.02,0.35,0,84.55,23,100,92.00
0.02,0.36,0,85.94,23,100,93.00
0.02,0.37,0,87.05,23,100,94.00
0.02,0.38,0,88.12,23,100,94.00
0.02,0.39,0,88.99,23,100,94.00
0.02,0,0,0,0,100,50.00
0.02,0.01,0,1.11,4,100,51.00
0.02,0.02,0,1.32,4,100,51.00
0.02,0.03,0,1.91,5,100,51.00
0.02,0.04,0,2.74,5,100,51.00
0.02,0.05,0,4.03,5,100,52.00
0.02,0.06,0,5.52,5,100,53.00
0.02,0.07,0,7.08,7,100,54.00
0.02,0.08,0,8.89,7,100,54.00
0.02,0.09,0,11.25,7,100,56.00
0.02,0.4,0,89.72,23,100,95.00
0.02,0.41,0,90.45,23,100,95.00
0.02,0.42,0,91.01,24,100,96.00
0.02,0.43,0,91.77,30,100,96.00
0.02,0.44,0,92.15,30,100,96.00
0.02,0.45,0,92.57,30,100,96.00
0.02,0.46,0,92.78,30,100,96.00
0.02,0.47,0,93.23,30,100,97.00
0.02,0.48,0,93.72,30,100,97.00
0.02,0.49,0,94.03,30,100,97.00
0.02,0.1,0,14.13,7,100,57.00
0.02,0.11,0,16.91,7,100,58.00
0.02,0.12,0,19.97,7,100,60.00
0.02,0.13,0,23.19,9,100,62.00
0.02,0.14,0,26.18,10,100,63.00
0.02,0.15,0,29.9,10,100,65.00
0.02,0.16,0,33.51,10,100,67.00
0.02,0.17,0,37.64,10,100,69.00
0.02,0.18,0,42.05,12,100,71.00
0.02,0.19,0,45.42,12,100,73.00
0.02,0.2,0,48.85,12,100,74.00
0.02,0.21,0,52.85,12,100,76.00
0.02,0.22,0,56.91,12,100,78.00
0.02,0.23,0,59.83,12,100,80.00
0.02,0.24,0,63.44,14,100,82.00
0.02,0.25,0,66.28,17,100,83.00
0.02,0.26,0,69.2,17,100,85.00
0.02,0.27,0,70.87,17,100,85.00
0.02,0.28,0,72.81,17,100,86.00
0.02,0.29,0,75.28,17,100,88.00
0.02,0.8,0,98.51,39,100,99.00
0.02,0.81,0,98.54,39,100,99.00
0.02,0.82,0,98.58,39,100,99.00
0.02,0.83,0,98.58,39,100,99.00
0.02,0.84,0,98.58,39,100,99.00
0.02,0.85,0,98.58,39,100,99.00
0.02,0.86,0,98.65,39,100,99.00
0.02,0.87,0,98.68,39,100,99.00
0.02,0.88,0,98.72,39,100,99.00
0.02,0.89,0,98.75,39,100,99.00
0.02,0.9,0,98.75,39,100,99.00
0.02,0.91,0,98.78,39,100,99.00
0.02,0.92,0,98.78,39,100,99.00
0.02,0.93,0,98.82,39,100,99.00
0.02,0.94,0,98.85,39,100,99.00
0.02,0.95,0,98.85,39,100,99.00
0.02,0.96,0,98.89,39,100,99.00
0.02,0.97,0,98.96,39,100,99.00
0.02,0.98,0,98.96,39,100,99.00
0.02,0.99,0,98.96,39,100,99.00
0.02,0.6,0,96.67,36,100,98.00
0.02,0.61,0,96.77,36,100,98.00
0.02,0.62,0,96.88,36,100,98.00
0.02,0.63,0,96.98,36,100,98.00
0.02,0.64,0,97.05,36,100,99.00
0.02,0.65,0,97.05,36,100,99.00
0.02,0.66,0,97.19,36,100,99.00
0.02,0.67,0,97.26,36,100,99.00
0.02,0.68,0,97.33,36,100,99.00
0.02,0.69,0,97.4,36,100,99.00
0.02,0.7,0,97.47,36,100,99.00
0.02,0.71,0,97.64,36,100,99.00
0.02,0.72,0,97.74,36,100,99.00
0.02,0.73,0,97.88,36,100,99.00
0.02,0.74,0,98.02,36,100,99.00
0.02,0.75,0,98.09,36,100,99.00
0.02,0.76,0,98.16,36,100,99.00
0.02,0.77,0,98.33,39,100,99.00
0.02,0.78,0,98.4,39,100,99.00
0.02,0.79,0,98.51,39,100,99.00
0.02,0.5,0,94.24,30,100,97.00
0.02,0.51,0,94.62,30,100,97.00
0.02,0.52,0,94.9,30,100,97.00
0.02,0.53,0,95.07,30,100,98.00
0.02,0.54,0,95.31,30,100,98.00
0.02,0.55,0,95.45,30,100,98.00
0.02,0.56,0,95.73,30,100,98.00
0.02,0.57,0,95.94,30,100,98.00
0.02,0.58,0,96.25,30,100,98.00
0.02,0.59,0,96.46,30,100,98.00
0.03,0.4,0,94.65,29,100,97.00
0.03,0.41,0,95,29,100,97.00
0.03,0.42,0,95.28,29,100,98.00
0.03,0.43,0,95.76,30,100,98.00
0.03,0.44,0,96.15,36,100,98.00
0.03,0.45,0,96.32,36,100,98.00
0.03,0.46,0,96.63,36,100,98.00
0.03,0.47,0,96.98,36,100,98.00
0.03,0.48,0,97.26,36,100,99.00
0.03,0.49,0,97.5,36,100,99.00
0.03,0.3,0,85.66,28,100,93.00
0.03,0.31,0,87.19,28,100,94.00
0.03,0.32,0,88.51,28,100,94.00
0.03,0.33,0,89.86,29,100,95.00
0.03,0.34,0,90.69,29,100,95.00
0.03,0.35,0,91.49,29,100,96.00
0.03,0.36,0,92.19,29,100,96.00
0.03,0.37,0,92.81,29,100,96.00
0.03,0.38,0,93.47,29,100,97.00
0.03,0.39,0,94.17,29,100,97.00
0.03,0,0,0,0,100,50.00
0.03,0.01,0,1.46,4,100,51.00
0.03,0.02,0,1.74,4,100,51.00
0.03,0.03,0,2.5,6,100,51.00
0.03,0.04,0,3.65,6,100,52.00
0.03,0.05,0,5.28,6,100,53.00
0.03,0.06,0,7.29,6,100,54.00
0.03,0.07,0,9.48,7,100,55.00
0.03,0.08,0,12.05,9,100,56.00
0.03,0.09,0,15.21,9,100,58.00
0.03,0.9,0,99.62,50,100,100.00
0.03,0.91,0,99.62,50,100,100.00
0.03,0.92,0,99.62,50,100,100.00
0.03,0.93,0,99.65,50,100,100.00
0.03,0.94,0,99.65,50,100,100.00
0.03,0.95,0,99.65,50,100,100.00
0.03,0.96,0,99.65,50,100,100.00
0.03,0.97,0,99.65,50,100,100.00
0.03,0.98,0,99.65,50,100,100.00
0.03,0.99,0,99.65,50,100,100.00
0.03,0.1,0,18.92,10,100,59.00
0.03,0.11,0,22.36,10,100,61.00
0.03,0.12,0,26.15,10,100,63.00
0.03,0.13,0,30.24,10,100,65.00
0.03,0.14,0,34.41,10,100,67.00
0.03,0.15,0,39.06,10,100,70.00
0.03,0.16,0,43.26,11,100,72.00
0.03,0.17,0,48.02,11,100,74.00
0.03,0.18,0,52.47,12,100,76.00
0.03,0.19,0,56.11,13,100,78.00
0.03,0.2,0,60.03,15,100,80.00
0.03,0.21,0,64.31,15,100,82.00
0.03,0.22,0,68.19,15,100,84.00
0.03,0.23,0,71.28,15,100,86.00
0.03,0.24,0,74.24,18,100,87.00
0.03,0.25,0,76.84,18,100,88.00
0.03,0.26,0,79.48,18,100,90.00
0.03,0.27,0,81.04,18,100,91.00
0.03,0.28,0,82.71,18,100,91.00
0.03,0.29,0,84.58,23,100,92.00
0.03,0.8,0,99.38,50,100,100.00
0.03,0.81,0,99.41,50,100,100.00
0.03,0.82,0,99.41,50,100,100.00
0.03,0.83,0,99.41,50,100,100.00
0.03,0.84,0,99.41,50,100,100.00
0.03,0.85,0,99.48,50,100,100.00
0.03,0.86,0,99.51,50,100,100.00
0.03,0.87,0,99.51,50,100,100.00
0.03,0.88,0,99.58,50,100,100.00
0.03,0.89,0,99.58,50,100,100.00
0.03,0.7,0,98.89,43,100,99.00
0.03,0.71,0,98.96,43,100,99.00
0.03,0.72,0,99.03,43,100,100.00
0.03,0.73,0,99.03,43,100,100.00
0.03,0.74,0,99.06,43,100,100.00
0.03,0.75,0,99.17,43,100,100.00
0.03,0.76,0,99.24,43,100,100.00
0.03,0.77,0,99.34,47,100,100.00
0.03,0.78,0,99.34,47,100,100.00
0.03,0.79,0,99.38,47,100,100.00
0.03,0.5,0,97.67,36,100,99.00
0.03,0.51,0,97.85,36,100,99.00
0.03,0.52,0,97.95,36,100,99.00
0.03,0.53,0,97.99,36,100,99.00
0.03,0.54,0,98.09,36,100,99.00
0.03,0.55,0,98.09,36,100,99.00
0.03,0.56,0,98.16,36,100,99.00
0.03,0.57,0,98.23,36,100,99.00
0.03,0.58,0,98.4,36,100,99.00
0.03,0.59,0,98.51,36,100,99.00
0.03,0.6,0,98.61,43,100,99.00
0.03,0.61,0,98.65,43,100,99.00
0.03,0.62,0,98.68,43,100,99.00
0.03,0.63,0,98.68,43,100,99.00
0.03,0.64,0,98.72,43,100,99.00
0.03,0.65,0,98.75,43,100,99.00
0.03,0.66,0,98.78,43,100,99.00
0.03,0.67,0,98.78,43,100,99.00
0.03,0.68,0,98.78,43,100,99.00
0.03,0.69,0,98.85,43,100,99.00
0.04,0.3,0,90.35,34,100,95.00
0.04,0.31,0,91.49,34,100,96.00
0.04,0.32,0,92.64,34,100,96.00
0.04,0.33,0,93.65,34,100,97.00
0.04,0.34,0,94.03,34,100,97.00
0.04,0.35,0,94.65,34,100,97.00
0.04,0.36,0,95.17,34,100,98.00
0.04,0.37,0,95.59,34,100,98.00
0.04,0.38,0,95.97,34,100,98.00
0.04,0.39,0,96.63,34,100,98.00
0.04,0.4,0,96.91,34,100,98.00
0.04,0.41,0,97.08,34,100,99.00
0.04,0.42,0,97.29,36,100,99.00
0.04,0.43,0,97.6,42,100,99.00
0.04,0.44,0,97.92,42,100,99.00
0.04,0.45,0,97.95,42,100,99.00
0.04,0.46,0,98.09,42,100,99.00
0.04,0.47,0,98.3,42,100,99.00
0.04,0.48,0,98.44,42,100,99.00
0.04,0.49,0,98.65,42,100,99.00
0.04,0.2,0,68.26,22,100,84.00
0.04,0.21,0,72.22,24,100,86.00
0.04,0.22,0,75.73,24,100,88.00
0.04,0.23,0,78.47,24,100,89.00
0.04,0.24,0,81.01,24,100,91.00
0.04,0.25,0,82.95,24,100,91.00
0.04,0.26,0,85.24,24,100,93.00
0.04,0.27,0,86.49,24,100,93.00
0.04,0.28,0,87.85,24,100,94.00
0.04,0.29,0,89.34,28,100,95.00
0.04,0,0,0,0,100,50.00
0.04,0.01,0,1.91,4,100,51.00
0.04,0.02,0,2.19,6,100,51.00
0.04,0.03,0,3.16,6,100,52.00
0.04,0.04,0,4.51,10,100,52.00
0.04,0.05,0,6.67,10,100,53.00
0.04,0.06,0,9.17,10,100,55.00
0.04,0.07,0,11.77,10,100,56.00
0.04,0.08,0,15,10,100,57.00
0.04,0.09,0,18.85,10,100,59.00
0.04,0.1,0,22.71,10,100,61.00
0.04,0.11,0,27.12,10,100,64.00
0.04,0.12,0,31.91,12,100,66.00
0.04,0.13,0,36.63,13,100,68.00
0.04,0.14,0,41.56,15,100,71.00
0.04,0.15,0,46.84,15,100,73.00
0.04,0.16,0,51.42,15,100,76.00
0.04,0.17,0,56.63,15,100,78.00
0.04,0.18,0,60.87,15,100,80.00
0.04,0.19,0,64.44,20,100,82.00
0.04,0.5,0,98.72,42,100,99.00
0.04,0.51,0,98.82,42,100,99.00
0.04,0.52,0,98.89,42,100,99.00
0.04,0.53,0,98.89,42,100,99.00
0.04,0.54,0,98.96,43,100,99.00
0.04,0.55,0,98.99,43,100,99.00
0.04,0.56,0,99.06,43,100,100.00
0.04,0.57,0,99.06,43,100,100.00
0.04,0.58,0,99.13,43,100,100.00
0.04,0.59,0,99.17,43,100,100.00
0.04,0.9,0,99.86,52,100,100.00
0.04,0.91,0,99.86,52,100,100.00
0.04,0.92,0,99.86,52,100,100.00
0.04,0.93,0,99.86,54,100,100.00
0.04,0.94,0,99.86,54,100,100.00
0.04,0.95,0,99.86,54,100,100.00
0.04,0.96,0,99.86,54,100,100.00
0.04,0.97,0,99.86,54,100,100.00
0.04,0.98,0,99.86,54,100,100.00
0.04,0.99,0,99.86,55,100,100.00
0.04,0.7,0,99.41,50,100,100.00
0.04,0.71,0,99.51,50,100,100.00
0.04,0.72,0,99.58,50,100,100.00
0.04,0.73,0,99.58,50,100,100.00
0.04,0.74,0,99.58,50,100,100.00
0.04,0.75,0,99.58,50,100,100.00
0.04,0.76,0,99.62,50,100,100.00
0.04,0.77,0,99.65,50,100,100.00
0.04,0.78,0,99.65,50,100,100.00
0.04,0.79,0,99.69,50,100,100.00
0.04,0.8,0,99.69,50,100,100.00
0.04,0.81,0,99.72,50,100,100.00
0.04,0.82,0,99.76,50,100,100.00
0.04,0.83,0,99.76,50,100,100.00
0.04,0.84,0,99.76,50,100,100.00
0.04,0.85,0,99.79,50,100,100.00
0.04,0.86,0,99.83,50,100,100.00
0.04,0.87,0,99.83,50,100,100.00
0.04,0.88,0,99.83,50,100,100.00
0.04,0.89,0,99.83,52,100,100.00
0.04,0.6,0,99.2,50,100,100.00
0.04,0.61,0,99.24,50,100,100.00
0.04,0.62,0,99.27,50,100,100.00
0.04,0.63,0,99.27,50,100,100.00
0.04,0.64,0,99.27,50,100,100.00
0.04,0.65,0,99.34,50,100,100.00
0.04,0.66,0,99.34,50,100,100.00
0.04,0.67,0,99.34,50,100,100.00
0.04,0.68,0,99.34,50,100,100.00
0.04,0.69,0,99.38,50,100,100.00
0.05,0.4,0,98.12,39,100,99.00
0.05,0.41,0,98.19,39,100,99.00
0.05,0.42,0,98.4,39,100,99.00
0.05,0.43,0,98.58,42,100,99.00
0.05,0.44,0,98.75,42,100,99.00
0.05,0.45,0,98.75,42,100,99.00
0.05,0.46,0,98.82,42,100,99.00
0.05,0.47,0,98.92,42,100,99.00
0.05,0.48,0,98.96,42,100,99.00
0.05,0.49,0,99.1,42,100,100.00
0.05,0,0,0,0,100,50.00
0.05,0.01,0,2.15,5,100,51.00
0.05,0.02,0,2.6,6,100,51.00
0.05,0.03,0,3.65,6,100,52.00
0.05,0.04,0,5.1,10,100,53.00
0.05,0.05,0,7.5,10,100,54.00
0.05,0.06,0,10.56,10,100,55.00
0.05,0.07,0,13.72,10,100,57.00
0.05,0.08,0,17.47,10,100,59.00
0.05,0.09,0,22.36,10,100,61.00
0.05,0.3,0,93.23,34,100,97.00
0.05,0.31,0,94.24,34,100,97.00
0.05,0.32,0,95,34,100,97.00
0.05,0.33,0,95.69,39,100,98.00
0.05,0.34,0,96.04,39,100,98.00
0.05,0.35,0,96.49,39,100,98.00
0.05,0.36,0,96.77,39,100,98.00
0.05,0.37,0,97.12,39,100,99.00
0.05,0.38,0,97.43,39,100,99.00
0.05,0.39,0,97.99,39,100,99.00
0.05,0.1,0,26.88,10,100,63.00
0.05,0.11,0,31.98,10,100,66.00
0.05,0.12,0,37.15,12,100,69.00
0.05,0.13,0,42.33,13,100,71.00
0.05,0.14,0,47.85,15,100,74.00
0.05,0.15,0,53.12,15,100,77.00
0.05,0.16,0,57.6,18,100,79.00
0.05,0.17,0,62.47,18,100,81.00
0.05,0.18,0,67.15,18,100,84.00
0.05,0.19,0,70.66,20,100,85.00
0.05,0.2,0,74.48,22,100,87.00
0.05,0.21,0,78.16,24,100,89.00
0.05,0.22,0,81.01,24,100,91.00
0.05,0.23,0,83.54,24,100,92.00
0.05,0.24,0,85.83,24,100,93.00
0.05,0.25,0,87.43,24,100,94.00
0.05,0.26,0,89.03,26,100,95.00
0.05,0.27,0,90.14,26,100,95.00
0.05,0.28,0,91.15,26,100,96.00
0.05,0.29,0,92.22,29,100,96.00
0.05,0.8,0,99.83,58,100,100.00
0.05,0.81,0,99.83,58,100,100.00
0.05,0.82,0,99.83,58,100,100.00
0.05,0.83,0,99.83,58,100,100.00
0.05,0.84,0,99.83,58,100,100.00
0.05,0.85,0,99.86,58,100,100.00
0.05,0.86,0,99.9,58,100,100.00
0.05,0.87,0,99.9,58,100,100.00
0.05,0.88,0,99.9,58,100,100.00
0.05,0.89,0,99.93,60,100,100.00
0.05,0.7,0,99.65,54,100,100.00
0.05,0.71,0,99.72,54,100,100.00
0.05,0.72,0,99.76,54,100,100.00
0.05,0.73,0,99.76,54,100,100.00
0.05,0.74,0,99.76,54,100,100.00
0.05,0.75,0,99.76,54,100,100.00
0.05,0.76,0,99.79,54,100,100.00
0.05,0.77,0,99.79,58,100,100.00
0.05,0.78,0,99.83,58,100,100.00
0.05,0.79,0,99.83,58,100,100.00
0.05,0.5,0,99.17,45,100,100.00
0.05,0.51,0,99.31,45,100,100.00
0.05,0.52,0,99.41,45,100,100.00
0.05,0.53,0,99.41,45,100,100.00
0.05,0.54,0,99.44,48,100,100.00
0.05,0.55,0,99.44,48,100,100.00
0.05,0.56,0,99.48,48,100,100.00
0.05,0.57,0,99.48,48,100,100.00
0.05,0.58,0,99.51,48,100,100.00
0.05,0.59,0,99.51,48,100,100.00
0.05,0.6,0,99.55,50,100,100.00
0.05,0.61,0,99.55,50,100,100.00
0.05,0.62,0,99.58,54,100,100.00
0.05,0.63,0,99.58,54,100,100.00
0.05,0.64,0,99.58,54,100,100.00
0.05,0.65,0,99.58,54,100,100.00
0.05,0.66,0,99.58,54,100,100.00
0.05,0.67,0,99.58,54,100,100.00
0.05,0.68,0,99.58,54,100,100.00
0.05,0.69,0,99.62,54,100,100.00
0.05,0.9,0,99.93,60,100,100.00
0.05,0.91,0,99.93,60,100,100.00
0.05,0.92,0,99.93,60,100,100.00
0.05,0.93,0,99.93,62,100,100.00
0.05,0.94,0,99.93,62,100,100.00
0.05,0.95,0,99.93,62,100,100.00
0.05,0.96,0,99.93,62,100,100.00
0.05,0.97,0,99.93,62,100,100.00
0.05,0.98,0,99.93,62,100,100.00
0.05,0.99,0,99.93,62,100,100.00
0.06,0.4,0,98.72,43,100,99.00
0.06,0.41,0,98.72,43,100,99.00
0.06,0.42,0,98.89,43,100,99.00
0.06,0.43,0,99.06,43,100,100.00
0.06,0.44,0,99.2,50,100,100.00
0.06,0.45,0,99.24,50,100,100.00
0.06,0.46,0,99.27,50,100,100.00
0.06,0.47,0,99.38,50,100,100.00
0.06,0.48,0,99.41,50,100,100.00
0.06,0.49,0,99.48,50,100,100.00
0.06,0.3,0,95.28,36,100,98.00
0.06,0.31,0,95.97,36,100,98.00
0.06,0.32,0,96.53,36,100,98.00
0.06,0.33,0,96.98,39,100,98.00
0.06,0.34,0,97.19,39,100,99.00
0.06,0.35,0,97.5,39,100,99.00
0.06,0.36,0,97.71,39,100,99.00
0.06,0.37,0,97.95,43,100,99.00
0.06,0.38,0,98.26,43,100,99.00
0.06,0.39,0,98.61,43,100,99.00
0.06,0.2,0,78.61,22,100,89.00
0.06,0.21,0,81.67,24,100,91.00
0.06,0.22,0,84.31,24,100,92.00
0.06,0.23,0,86.53,24,100,93.00
0.06,0.24,0,88.61,24,100,94.00
0.06,0.25,0,90.21,24,100,95.00
0.06,0.26,0,91.88,29,100,96.00
0.06,0.27,0,92.92,29,100,96.00
0.06,0.28,0,93.65,29,100,97.00
0.06,0.29,0,94.51,30,100,97.00
0.06,0,0,0,0,100,50.00
0.06,0.01,0,2.36,5,100,51.00
0.06,0.02,0,2.88,6,100,51.00
0.06,0.03,0,3.99,6,100,52.00
0.06,0.04,0,5.8,10,100,53.00
0.06,0.05,0,8.68,10,100,54.00
0.06,0.06,0,12.08,10,100,56.00
0.06,0.07,0,15.59,10,100,58.00
0.06,0.08,0,19.65,12,100,60.00
0.06,0.09,0,25.35,12,100,63.00
0.06,0.1,0,30.31,12,100,65.00
0.06,0.11,0,35.76,12,100,68.00
0.06,0.12,0,41.22,12,100,71.00
0.06,0.13,0,46.63,15,100,73.00
0.06,0.14,0,52.22,15,100,76.00
0.06,0.15,0,57.95,15,100,79.00
0.06,0.16,0,62.26,18,100,81.00
0.06,0.17,0,67.08,20,100,84.00
0.06,0.18,0,71.81,20,100,86.00
0.06,0.19,0,75.03,20,100,88.00
0.06,0.9,0,100,65,100,100.00
0.06,0.91,0,100,65,100,100.00
0.06,0.92,0,100,65,100,100.00
