T1,T2,F1_T,F1,MCC_T,MCC
1.00,1.00,80,17.26,80,4.54
1.00,1.01,80,17.13,80,4.18
1.00,1.02,80,17.06,80,4.00
1.00,1.03,80,16.93,80,3.65
1.00,1.05,80,16.72,80,3.02
1.00,1.04,80,16.80,80,3.26
1.00,1.06,80,16.61,80,2.72
1.00,1.07,80,16.54,80,2.49
1.00,1.08,80,16.45,80,2.23
1.00,1.09,80,16.34,80,1.90
1.00,1.11,0,16.28,80,1.35
1.00,1.10,0,16.28,80,1.65
1.00,1.12,0,16.28,80,1.12
1.00,1.13,0,16.28,80,0.89
1.00,1.14,0,16.28,80,0.59
1.00,1.15,0,16.28,80,0.35
1.00,1.16,0,16.28,0,0.00
1.00,1.17,0,16.28,0,0.00
1.00,1.18,0,16.28,0,0.00
1.00,1.19,0,16.28,0,0.00
1.00,1.20,0,16.28,0,0.00
1.00,1.21,0,16.28,0,0.00
1.00,1.22,0,16.28,0,0.00
1.00,1.23,0,16.28,0,0.00
1.00,1.24,0,16.28,0,0.00
1.00,1.26,0,16.28,0,0.00
1.00,1.25,0,16.28,0,0.00
1.00,1.27,0,16.28,0,0.00
1.00,1.28,0,16.28,0,0.00
1.00,1.29,0,16.28,0,0.00
1.00,1.30,0,16.28,0,0.00
1.00,1.31,0,16.28,0,0.00
1.00,1.32,0,16.28,0,0.00
1.00,1.34,0,16.28,0,0.00
1.00,1.33,0,16.28,0,0.00
1.00,1.36,0,16.28,0,0.00
1.00,1.35,0,16.28,0,0.00
1.00,1.37,0,16.28,0,0.00
1.00,1.38,0,16.28,0,0.00
1.00,1.39,0,16.28,0,0.00
1.00,1.40,0,16.28,0,0.00
1.00,1.41,0,16.28,0,0.00
1.00,1.42,0,16.28,0,0.00
1.00,1.43,0,16.28,0,0.00
1.00,1.44,0,16.28,0,0.00
1.00,1.45,0,16.28,0,0.00
1.00,1.46,0,16.28,0,0.00
1.00,1.47,0,16.28,0,0.00
1.00,1.48,0,16.28,0,0.00
1.00,1.49,0,16.28,0,0.00
1.00,1.50,0,16.28,0,0.00
1.00,1.52,0,16.28,0,0.00
1.00,1.51,0,16.28,0,0.00
1.00,1.54,0,16.28,0,0.00
1.00,1.53,0,16.28,0,0.00
1.00,1.55,0,16.28,0,0.00
1.00,1.56,0,16.28,0,0.00
1.00,1.57,0,16.28,0,0.00
1.00,1.59,0,16.28,0,0.00
1.00,1.58,0,16.28,0,0.00
1.00,1.60,0,16.28,0,0.00
1.00,1.61,0,16.28,0,0.00
1.00,1.62,0,16.28,0,0.00
1.00,1.63,0,16.28,0,0.00
1.00,1.64,0,16.28,0,0.00
1.00,1.65,0,16.28,0,0.00
1.00,1.66,0,16.28,0,0.00
1.00,1.67,0,16.28,0,0.00
1.00,1.68,0,16.28,0,0.00
1.00,1.69,0,16.28,0,0.00
1.00,1.70,0,16.28,0,0.00
1.00,1.71,0,16.28,0,0.00
1.00,1.72,0,16.28,0,0.00
1.00,1.74,0,16.28,0,0.00
1.00,1.73,0,16.28,0,0.00
1.00,1.75,0,16.28,0,0.00
1.00,1.76,0,16.28,0,0.00
1.00,1.77,0,16.28,0,0.00
1.00,1.78,0,16.28,0,0.00
1.00,1.79,0,16.28,0,0.00
1.00,1.80,0,16.28,0,0.00
1.00,1.81,0,16.28,0,0.00
1.00,1.82,0,16.28,0,0.00
1.00,1.84,0,16.28,0,0.00
1.00,1.83,0,16.28,0,0.00
1.00,1.85,0,16.28,0,0.00
1.00,1.86,0,16.28,0,0.00
1.00,1.87,0,16.28,0,0.00
1.00,1.88,0,16.28,0,0.00
1.00,1.89,0,16.28,0,0.00
1.00,1.90,0,16.28,0,0.00
1.00,1.91,0,16.28,0,0.00
1.00,1.92,0,16.28,0,0.00
1.00,1.93,0,16.28,0,0.00
1.00,1.94,0,16.28,0,0.00
1.00,1.96,0,16.28,0,0.00
1.00,1.95,0,16.28,0,0.00
1.00,1.97,0,16.28,0,0.00
1.00,1.98,0,16.28,0,0.00
1.00,1.99,0,16.28,0,0.00
1.01,1.00,80,17.22,80,4.42
1.01,1.01,80,17.08,80,4.04
1.01,1.02,80,17.01,80,3.84
1.01,1.04,80,16.76,80,3.14
1.01,1.03,80,16.88,80,3.49
1.01,1.05,80,16.68,80,2.92
1.01,1.06,80,16.57,80,2.59
1.01,1.07,80,16.50,80,2.39
1.01,1.08,80,16.42,80,2.14
1.01,1.10,0,16.28,80,1.54
1.01,1.09,80,16.31,80,1.81
1.01,1.11,0,16.28,80,1.25
1.01,1.12,0,16.28,80,1.01
1.01,1.14,0,16.28,80,0.50
1.01,1.13,0,16.28,80,0.78
1.01,1.15,0,16.28,80,0.22
1.01,1.16,0,16.28,0,0.00
1.01,1.18,0,16.28,0,0.00
1.01,1.17,0,16.28,0,0.00
1.01,1.19,0,16.28,0,0.00
1.01,1.20,0,16.28,0,0.00
1.01,1.21,0,16.28,0,0.00
1.01,1.22,0,16.28,0,0.00
1.01,1.23,0,16.28,0,0.00
1.01,1.24,0,16.28,0,0.00
1.01,1.26,0,16.28,0,0.00
1.01,1.25,0,16.28,0,0.00
1.01,1.27,0,16.28,0,0.00
1.01,1.28,0,16.28,0,0.00
1.01,1.29,0,16.28,0,0.00
1.01,1.30,0,16.28,0,0.00
1.01,1.31,0,16.28,0,0.00
1.01,1.32,0,16.28,0,0.00
1.01,1.34,0,16.28,0,0.00
1.01,1.33,0,16.28,0,0.00
1.01,1.35,0,16.28,0,0.00
1.01,1.36,0,16.28,0,0.00
1.01,1.37,0,16.28,0,0.00
1.01,1.38,0,16.28,0,0.00
1.01,1.39,0,16.28,0,0.00
1.01,1.40,0,16.28,0,0.00
1.01,1.41,0,16.28,0,0.00
1.01,1.42,0,16.28,0,0.00
1.01,1.43,0,16.28,0,0.00
1.01,1.44,0,16.28,0,0.00
1.01,1.45,0,16.28,0,0.00
1.01,1.47,0,16.28,0,0.00
1.01,1.46,0,16.28,0,0.00
1.01,1.48,0,16.28,0,0.00
1.01,1.49,0,16.28,0,0.00
1.01,1.50,0,16.28,0,0.00
1.01,1.51,0,16.28,0,0.00
1.01,1.52,0,16.28,0,0.00
1.01,1.53,0,16.28,0,0.00
1.01,1.54,0,16.28,0,0.00
1.01,1.55,0,16.28,0,0.00
1.01,1.58,0,16.28,0,0.00
1.01,1.57,0,16.28,0,0.00
1.01,1.56,0,16.28,0,0.00
1.01,1.59,0,16.28,0,0.00
1.01,1.60,0,16.28,0,0.00
1.01,1.61,0,16.28,0,0.00
1.01,1.62,0,16.28,0,0.00
1.01,1.63,0,16.28,0,0.00
1.01,1.64,0,16.28,0,0.00
1.01,1.65,0,16.28,0,0.00
1.01,1.66,0,16.28,0,0.00
1.01,1.67,0,16.28,0,0.00
1.01,1.68,0,16.28,0,0.00
1.01,1.70,0,16.28,0,0.00
1.01,1.69,0,16.28,0,0.00
1.01,1.71,0,16.28,0,0.00
1.01,1.72,0,16.28,0,0.00
1.01,1.73,0,16.28,0,0.00
1.01,1.74,0,16.28,0,0.00
1.01,1.75,0,16.28,0,0.00
1.01,1.76,0,16.28,0,0.00
1.01,1.77,0,16.28,0,0.00
1.01,1.78,0,16.28,0,0.00
1.01,1.79,0,16.28,0,0.00
1.01,1.80,0,16.28,0,0.00
1.01,1.81,0,16.28,0,0.00
1.01,1.82,0,16.28,0,0.00
1.01,1.83,0,16.28,0,0.00
1.01,1.84,0,16.28,0,0.00
1.01,1.85,0,16.28,0,0.00
1.01,1.86,0,16.28,0,0.00
1.01,1.88,0,16.28,0,0.00
1.01,1.87,0,16.28,0,0.00
1.01,1.89,0,16.28,0,0.00
1.01,1.90,0,16.28,0,0.00
1.01,1.91,0,16.28,0,0.00
1.01,1.92,0,16.28,0,0.00
1.01,1.93,0,16.28,0,0.00
1.01,1.94,0,16.28,0,0.00
1.01,1.95,0,16.28,0,0.00
1.01,1.96,0,16.28,0,0.00
1.01,1.97,0,16.28,0,0.00
1.01,1.98,0,16.28,0,0.00
1.01,1.99,0,16.28,0,0.00
1.02,1.00,80,17.17,80,4.28
1.02,1.01,80,17.04,80,3.92
1.02,1.03,80,16.84,80,3.36
1.02,1.02,80,16.96,80,3.73
1.02,1.04,80,16.73,80,3.06
1.02,1.05,80,16.65,80,2.84
1.02,1.06,80,16.54,80,2.51
1.02,1.08,80,16.39,80,2.04
1.02,1.07,80,16.47,80,2.29
1.02,1.09,80,16.29,80,1.73
1.02,1.10,0,16.28,80,1.46
1.02,1.11,0,16.28,80,1.14
1.02,1.12,0,16.28,80,0.89
1.02,1.13,0,16.28,80,0.65
1.02,1.14,0,16.28,80,0.35
1.02,1.15,0,16.28,80,0.07
1.02,1.16,0,16.28,0,0.00
1.02,1.17,0,16.28,0,0.00
1.02,1.18,0,16.28,0,0.00
1.02,1.19,0,16.28,0,0.00
1.02,1.20,0,16.28,0,0.00
1.02,1.22,0,16.28,0,0.00
1.02,1.21,0,16.28,0,0.00
1.02,1.23,0,16.28,0,0.00
1.02,1.24,0,16.28,0,0.00
1.02,1.25,0,16.28,0,0.00
1.02,1.26,0,16.28,0,0.00
1.02,1.27,0,16.28,0,0.00
1.02,1.29,0,16.28,0,0.00
1.02,1.28,0,16.28,0,0.00
1.02,1.30,0,16.28,0,0.00
1.02,1.31,0,16.28,0,0.00
1.02,1.32,0,16.28,0,0.00
1.02,1.33,0,16.28,0,0.00
1.02,1.34,0,16.28,0,0.00
1.02,1.36,0,16.28,0,0.00
1.02,1.35,0,16.28,0,0.00
1.02,1.37,0,16.28,0,0.00
1.02,1.38,0,16.28,0,0.00
1.02,1.39,0,16.28,0,0.00
1.02,1.40,0,16.28,0,0.00
1.02,1.42,0,16.28,0,0.00
1.02,1.41,0,16.28,0,0.00
1.02,1.44,0,16.28,0,0.00
1.02,1.43,0,16.28,0,0.00
1.02,1.45,0,16.28,0,0.00
1.02,1.46,0,16.28,0,0.00
1.02,1.47,0,16.28,0,0.00
1.02,1.48,0,16.28,0,0.00
1.02,1.49,0,16.28,0,0.00
1.02,1.50,0,16.28,0,0.00
1.02,1.51,0,16.28,0,0.00
1.02,1.52,0,16.28,0,0.00
1.02,1.53,0,16.28,0,0.00
1.02,1.54,0,16.28,0,0.00
1.02,1.55,0,16.28,0,0.00
1.02,1.56,0,16.28,0,0.00
1.02,1.57,0,16.28,0,0.00
1.02,1.58,0,16.28,0,0.00
1.02,1.59,0,16.28,0,0.00
1.02,1.60,0,16.28,0,0.00
1.02,1.61,0,16.28,0,0.00
1.02,1.62,0,16.28,0,0.00
1.02,1.64,0,16.28,0,0.00
1.02,1.63,0,16.28,0,0.00
1.02,1.65,0,16.28,0,0.00
1.02,1.67,0,16.28,0,0.00
1.02,1.66,0,16.28,0,0.00
1.02,1.68,0,16.28,0,0.00
1.02,1.69,0,16.28,0,0.00
1.02,1.70,0,16.28,0,0.00
1.02,1.71,0,16.28,0,0.00
1.02,1.72,0,16.28,0,0.00
1.02,1.73,0,16.28,0,0.00
1.02,1.74,0,16.28,0,0.00
1.02,1.75,0,16.28,0,0.00
1.02,1.77,0,16.28,0,0.00
1.02,1.76,0,16.28,0,0.00
1.02,1.78,0,16.28,0,0.00
1.02,1.79,0,16.28,0,0.00
1.02,1.80,0,16.28,0,0.00
1.02,1.81,0,16.28,0,0.00
1.02,1.82,0,16.28,0,0.00
1.02,1.83,0,16.28,0,0.00
1.02,1.84,0,16.28,0,0.00
1.02,1.85,0,16.28,0,0.00
1.02,1.86,0,16.28,0,0.00
1.02,1.87,0,16.28,0,0.00
1.02,1.88,0,16.28,0,0.00
1.02,1.89,0,16.28,0,0.00
1.02,1.90,0,16.28,0,0.00
1.02,1.91,0,16.28,0,0.00
1.02,1.92,0,16.28,0,0.00
1.02,1.93,0,16.28,0,0.00
1.02,1.94,0,16.28,0,0.00
1.02,1.95,0,16.28,0,0.00
1.02,1.96,0,16.28,0,0.00
1.02,1.97,0,16.28,0,0.00
1.02,1.98,0,16.28,0,0.00
1.02,1.99,0,16.28,0,0.00
1.03,1.01,80,17.01,80,3.86
1.03,1.00,80,17.13,80,4.18
1.03,1.04,80,16.69,80,2.96
1.03,1.03,80,16.80,80,3.26
1.03,1.02,80,16.93,80,3.65
1.03,1.05,80,16.61,80,2.72
1.03,1.06,80,16.52,80,2.43
1.03,1.07,80,16.44,80,2.21
1.03,1.08,80,16.36,80,1.96
1.03,1.09,0,16.28,80,1.65
1.03,1.11,0,16.28,80,1.04
1.03,1.10,0,16.28,80,1.33
1.03,1.12,0,16.28,80,0.78
1.03,1.13,0,16.28,80,0.50
1.03,1.14,0,16.28,80,0.22
1.03,1.15,0,16.28,0,0.00
1.03,1.16,0,16.28,0,0.00
1.03,1.17,0,16.28,0,0.00
1.03,1.18,0,16.28,0,0.00
1.03,1.19,0,16.28,0,0.00
1.03,1.20,0,16.28,0,0.00
1.03,1.21,0,16.28,0,0.00
1.03,1.22,0,16.28,0,0.00
1.03,1.23,0,16.28,0,0.00
1.03,1.24,0,16.28,0,0.00
1.03,1.25,0,16.28,0,0.00
1.03,1.27,0,16.28,0,0.00
1.03,1.26,0,16.28,0,0.00
1.03,1.29,0,16.28,0,0.00
1.03,1.28,0,16.28,0,0.00
1.03,1.30,0,16.28,0,0.00
1.03,1.31,0,16.28,0,0.00
1.03,1.32,0,16.28,0,0.00
1.03,1.33,0,16.28,0,0.00
1.03,1.34,0,16.28,0,0.00
1.03,1.35,0,16.28,0,0.00
1.03,1.36,0,16.28,0,0.00
1.03,1.37,0,16.28,0,0.00
1.03,1.38,0,16.28,0,0.00
1.03,1.39,0,16.28,0,0.00
1.03,1.40,0,16.28,0,0.00
1.03,1.41,0,16.28,0,0.00
1.03,1.42,0,16.28,0,0.00
1.03,1.43,0,16.28,0,0.00
1.03,1.44,0,16.28,0,0.00
1.03,1.45,0,16.28,0,0.00
1.03,1.46,0,16.28,0,0.00
1.03,1.47,0,16.28,0,0.00
1.03,1.48,0,16.28,0,0.00
1.03,1.49,0,16.28,0,0.00
1.03,1.50,0,16.28,0,0.00
1.03,1.51,0,16.28,0,0.00
1.03,1.52,0,16.28,0,0.00
1.03,1.53,0,16.28,0,0.00
1.03,1.54,0,16.28,0,0.00
1.03,1.55,0,16.28,0,0.00
1.03,1.57,0,16.28,0,0.00
1.03,1.56,0,16.28,0,0.00
1.03,1.58,0,16.28,0,0.00
1.03,1.59,0,16.28,0,0.00
1.03,1.60,0,16.28,0,0.00
1.03,1.61,0,16.28,0,0.00
1.03,1.62,0,16.28,0,0.00
1.03,1.63,0,16.28,0,0.00
1.03,1.64,0,16.28,0,0.00
1.03,1.65,0,16.28,0,0.00
1.03,1.66,0,16.28,0,0.00
1.03,1.67,0,16.28,0,0.00
1.03,1.68,0,16.28,0,0.00
1.03,1.69,0,16.28,0,0.00
1.03,1.70,0,16.28,0,0.00
1.03,1.72,0,16.28,0,0.00
1.03,1.71,0,16.28,0,0.00
1.03,1.73,0,16.28,0,0.00
1.03,1.74,0,16.28,0,0.00
1.03,1.75,0,16.28,0,0.00
1.03,1.76,0,16.28,0,0.00
1.03,1.77,0,16.28,0,0.00
1.03,1.78,0,16.28,0,0.00
1.03,1.79,0,16.28,0,0.00
1.03,1.80,0,16.28,0,0.00
1.03,1.81,0,16.28,0,0.00
1.03,1.82,0,16.28,0,0.00
1.03,1.83,0,16.28,0,0.00
1.03,1.84,0,16.28,0,0.00
1.03,1.85,0,16.28,0,0.00
1.03,1.86,0,16.28,0,0.00
1.03,1.87,0,16.28,0,0.00
1.03,1.88,0,16.28,0,0.00
1.03,1.89,0,16.28,0,0.00
1.03,1.90,0,16.28,0,0.00
1.03,1.91,0,16.28,0,0.00
1.03,1.92,0,16.28,0,0.00
1.03,1.93,0,16.28,0,0.00
1.03,1.94,0,16.28,0,0.00
1.03,1.95,0,16.28,0,0.00
1.03,1.96,0,16.28,0,0.00
1.03,1.98,0,16.28,0,0.00
1.03,1.97,0,16.28,0,0.00
1.03,1.99,0,16.28,0,0.00
1.04,1.00,80,17.06,80,4.00
1.04,1.01,80,16.94,80,3.67
1.04,1.03,80,16.76,80,3.14
1.04,1.02,80,16.88,80,3.51
1.04,1.04,80,16.66,80,2.86
1.04,1.05,80,16.58,80,2.62
1.04,1.06,80,16.49,80,2.35
1.04,1.07,80,16.43,80,2.16
1.04,1.08,80,16.33,80,1.87
1.04,1.09,0,16.28,80,1.58
1.04,1.10,0,16.28,80,1.27
1.04,1.11,0,16.28,80,0.93
1.04,1.13,0,16.28,80,0.35
1.04,1.12,0,16.28,80,0.69
1.04,1.14,0,16.28,80,0.05
1.04,1.16,0,16.28,0,0.00
1.04,1.15,0,16.28,0,0.00
1.04,1.17,0,16.28,0,0.00
1.04,1.18,0,16.28,0,0.00
1.04,1.19,0,16.28,0,0.00
1.04,1.20,0,16.28,0,0.00
1.04,1.21,0,16.28,0,0.00
1.04,1.22,0,16.28,0,0.00
1.04,1.23,0,16.28,0,0.00
1.04,1.24,0,16.28,0,0.00
1.04,1.25,0,16.28,0,0.00
1.04,1.26,0,16.28,0,0.00
1.04,1.28,0,16.28,0,0.00
1.04,1.27,0,16.28,0,0.00
1.04,1.29,0,16.28,0,0.00
1.04,1.30,0,16.28,0,0.00
1.04,1.31,0,16.28,0,0.00
1.04,1.32,0,16.28,0,0.00
1.04,1.34,0,16.28,0,0.00
1.04,1.33,0,16.28,0,0.00
1.04,1.35,0,16.28,0,0.00
1.04,1.36,0,16.28,0,0.00
1.04,1.37,0,16.28,0,0.00
1.04,1.38,0,16.28,0,0.00
1.04,1.39,0,16.28,0,0.00
1.04,1.40,0,16.28,0,0.00
1.04,1.41,0,16.28,0,0.00
1.04,1.43,0,16.28,0,0.00
1.04,1.42,0,16.28,0,0.00
1.04,1.44,0,16.28,0,0.00
1.04,1.45,0,16.28,0,0.00
1.04,1.47,0,16.28,0,0.00
1.04,1.46,0,16.28,0,0.00
1.04,1.48,0,16.28,0,0.00
1.04,1.49,0,16.28,0,0.00
1.04,1.50,0,16.28,0,0.00
1.04,1.51,0,16.28,0,0.00
1.04,1.52,0,16.28,0,0.00
1.04,1.53,0,16.28,0,0.00
1.04,1.55,0,16.28,0,0.00
1.04,1.54,0,16.28,0,0.00
1.04,1.56,0,16.28,0,0.00
1.04,1.57,0,16.28,0,0.00
1.04,1.58,0,16.28,0,0.00
1.04,1.59,0,16.28,0,0.00
1.04,1.60,0,16.28,0,0.00
1.04,1.61,0,16.28,0,0.00
1.04,1.62,0,16.28,0,0.00
1.04,1.63,0,16.28,0,0.00
1.04,1.64,0,16.28,0,0.00
1.04,1.65,0,16.28,0,0.00
1.04,1.66,0,16.28,0,0.00
1.04,1.67,0,16.28,0,0.00
1.04,1.69,0,16.28,0,0.00
1.04,1.68,0,16.28,0,0.00
1.04,1.70,0,16.28,0,0.00
1.04,1.71,0,16.28,0,0.00
1.04,1.73,0,16.28,0,0.00
1.04,1.72,0,16.28,0,0.00
1.04,1.74,0,16.28,0,0.00
1.04,1.75,0,16.28,0,0.00
1.04,1.76,0,16.28,0,0.00
1.04,1.77,0,16.28,0,0.00
1.04,1.78,0,16.28,0,0.00
1.04,1.79,0,16.28,0,0.00
1.04,1.81,0,16.28,0,0.00
1.04,1.80,0,16.28,0,0.00
1.04,1.82,0,16.28,0,0.00
1.04,1.83,0,16.28,0,0.00
1.04,1.84,0,16.28,0,0.00
1.04,1.85,0,16.28,0,0.00
1.04,1.86,0,16.28,0,0.00
1.04,1.87,0,16.28,0,0.00
1.04,1.88,0,16.28,0,0.00
1.04,1.89,0,16.28,0,0.00
1.04,1.90,0,16.28,0,0.00
1.04,1.91,0,16.28,0,0.00
1.04,1.92,0,16.28,0,0.00
1.04,1.93,0,16.28,0,0.00
1.04,1.94,0,16.28,0,0.00
1.04,1.95,0,16.28,0,0.00
1.04,1.96,0,16.28,0,0.00
1.04,1.98,0,16.28,0,0.00
1.04,1.97,0,16.28,0,0.00
1.04,1.99,0,16.28,0,0.00
1.05,1.00,80,17.04,80,3.92
1.05,1.01,80,16.91,80,3.59
1.05,1.02,80,16.85,80,3.40
1.05,1.04,80,16.64,80,2.80
1.05,1.03,80,16.74,80,3.08
1.05,1.05,80,16.56,80,2.55
1.05,1.06,80,16.48,80,2.33
1.05,1.07,80,16.41,80,2.12
1.05,1.08,80,16.31,80,1.79
1.05,1.09,0,16.28,80,1.48
1.05,1.10,0,16.28,80,1.12
1.05,1.12,0,16.28,80,0.50
1.05,1.11,0,16.28,80,0.78
1.05,1.13,0,16.28,80,0.18
1.05,1.14,0,16.28,0,0.00
1.05,1.15,0,16.28,0,0.00
1.05,1.16,0,16.28,0,0.00
1.05,1.18,0,16.28,0,0.00
1.05,1.17,0,16.28,0,0.00
1.05,1.19,0,16.28,0,0.00
1.05,1.20,0,16.28,0,0.00
1.05,1.21,0,16.28,0,0.00
1.05,1.22,0,16.28,0,0.00
1.05,1.24,0,16.28,0,0.00
1.05,1.23,0,16.28,0,0.00
1.05,1.25,0,16.28,0,0.00
1.05,1.26,0,16.28,0,0.00
1.05,1.27,0,16.28,0,0.00
1.05,1.28,0,16.28,0,0.00
1.05,1.29,0,16.28,0,0.00
1.05,1.30,0,16.28,0,0.00
1.05,1.31,0,16.28,0,0.00
1.05,1.32,0,16.28,0,0.00
1.05,1.33,0,16.28,0,0.00
1.05,1.34,0,16.28,0,0.00
1.05,1.35,0,16.28,0,0.00
1.05,1.36,0,16.28,0,0.00
1.05,1.37,0,16.28,0,0.00
1.05,1.39,0,16.28,0,0.00
1.05,1.38,0,16.28,0,0.00
1.05,1.40,0,16.28,0,0.00
1.05,1.41,0,16.28,0,0.00
1.05,1.42,0,16.28,0,0.00
1.05,1.43,0,16.28,0,0.00
1.05,1.44,0,16.28,0,0.00
1.05,1.45,0,16.28,0,0.00
1.05,1.46,0,16.28,0,0.00
1.05,1.47,0,16.28,0,0.00
1.05,1.49,0,16.28,0,0.00
1.05,1.48,0,16.28,0,0.00
1.05,1.50,0,16.28,0,0.00
1.05,1.52,0,16.28,0,0.00
1.05,1.51,0,16.28,0,0.00
1.05,1.53,0,16.28,0,0.00
1.05,1.54,0,16.28,0,0.00
1.05,1.55,0,16.28,0,0.00
1.05,1.56,0,16.28,0,0.00
1.05,1.57,0,16.28,0,0.00
1.05,1.58,0,16.28,0,0.00
1.05,1.59,0,16.28,0,0.00
1.05,1.60,0,16.28,0,0.00
1.05,1.61,0,16.28,0,0.00
1.05,1.62,0,16.28,0,0.00
1.05,1.63,0,16.28,0,0.00
1.05,1.64,0,16.28,0,0.00
1.05,1.65,0,16.28,0,0.00
1.05,1.66,0,16.28,0,0.00
1.05,1.67,0,16.28,0,0.00
1.05,1.68,0,16.28,0,0.00
1.05,1.69,0,16.28,0,0.00
1.05,1.70,0,16.28,0,0.00
1.05,1.71,0,16.28,0,0.00
1.05,1.72,0,16.28,0,0.00
1.05,1.73,0,16.28,0,0.00
1.05,1.74,0,16.28,0,0.00
1.05,1.75,0,16.28,0,0.00
1.05,1.76,0,16.28,0,0.00
1.05,1.77,0,16.28,0,0.00
1.05,1.79,0,16.28,0,0.00
1.05,1.78,0,16.28,0,0.00
1.05,1.80,0,16.28,0,0.00
1.05,1.81,0,16.28,0,0.00
1.05,1.82,0,16.28,0,0.00
1.05,1.83,0,16.28,0,0.00
1.05,1.84,0,16.28,0,0.00
1.05,1.85,0,16.28,0,0.00
1.05,1.86,0,16.28,0,0.00
1.05,1.87,0,16.28,0,0.00
1.05,1.89,0,16.28,0,0.00
1.05,1.88,0,16.28,0,0.00
1.05,1.90,0,16.28,0,0.00
1.05,1.91,0,16.28,0,0.00
1.05,1.92,0,16.28,0,0.00
1.05,1.93,0,16.28,0,0.00
1.05,1.94,0,16.28,0,0.00
1.05,1.95,0,16.28,0,0.00
1.05,1.96,0,16.28,0,0.00
1.05,1.98,0,16.28,0,0.00
1.05,1.97,0,16.28,0,0.00
1.05,1.99,0,16.28,0,0.00
1.06,1.00,80,16.99,80,3.79
1.06,1.01,80,16.86,80,3.44
1.06,1.04,80,16.58,80,2.64
1.06,1.02,80,16.80,80,3.26
1.06,1.03,80,16.71,80,3.00
1.06,1.05,80,16.51,80,2.41
1.06,1.06,80,16.42,80,2.14
1.06,1.07,80,16.35,80,1.94
1.06,1.08,0,16.28,80,1.67
1.06,1.09,0,16.28,80,1.31
1.06,1.10,0,16.28,80,0.97
1.06,1.11,0,16.28,80,0.63
1.06,1.12,0,16.28,80,0.31
1.06,1.13,0,16.28,0,0.00
1.06,1.14,0,16.28,0,0.00
1.06,1.15,0,16.28,0,0.00
1.06,1.16,0,16.28,0,0.00
1.06,1.17,0,16.28,0,0.00
1.06,1.18,0,16.28,0,0.00
1.06,1.19,0,16.28,0,0.00
1.06,1.20,0,16.28,0,0.00
1.06,1.21,0,16.28,0,0.00
1.06,1.22,0,16.28,0,0.00
1.06,1.23,0,16.28,0,0.00
1.06,1.24,0,16.28,0,0.00
1.06,1.25,0,16.28,0,0.00
1.06,1.26,0,16.28,0,0.00
1.06,1.27,0,16.28,0,0.00
1.06,1.28,0,16.28,0,0.00
1.06,1.29,0,16.28,0,0.00
1.06,1.30,0,16.28,0,0.00
1.06,1.31,0,16.28,0,0.00
1.06,1.32,0,16.28,0,0.00
1.06,1.33,0,16.28,0,0.00
1.06,1.34,0,16.28,0,0.00
1.06,1.35,0,16.28,0,0.00
1.06,1.36,0,16.28,0,0.00
1.06,1.37,0,16.28,0,0.00
1.06,1.38,0,16.28,0,0.00
1.06,1.39,0,16.28,0,0.00
1.06,1.40,0,16.28,0,0.00
1.06,1.41,0,16.28,0,0.00
1.06,1.42,0,16.28,0,0.00
1.06,1.44,0,16.28,0,0.00
1.06,1.43,0,16.28,0,0.00
1.06,1.45,0,16.28,0,0.00
1.06,1.46,0,16.28,0,0.00
1.06,1.47,0,16.28,0,0.00
1.06,1.48,0,16.28,0,0.00
1.06,1.49,0,16.28,0,0.00
1.06,1.50,0,16.28,0,0.00
1.06,1.51,0,16.28,0,0.00
1.06,1.52,0,16.28,0,0.00
1.06,1.53,0,16.28,0,0.00
1.06,1.54,0,16.28,0,0.00
1.06,1.55,0,16.28,0,0.00
1.06,1.56,0,16.28,0,0.00
1.06,1.57,0,16.28,0,0.00
1.06,1.58,0,16.28,0,0.00
1.06,1.59,0,16.28,0,0.00
1.06,1.60,0,16.28,0,0.00
1.06,1.61,0,16.28,0,0.00
1.06,1.62,0,16.28,0,0.00
1.06,1.63,0,16.28,0,0.00
1.06,1.64,0,16.28,0,0.00
1.06,1.65,0,16.28,0,0.00
1.06,1.66,0,16.28,0,0.00
1.06,1.67,0,16.28,0,0.00
1.06,1.68,0,16.28,0,0.00
1.06,1.69,0,16.28,0,0.00
1.06,1.70,0,16.28,0,0.00
1.06,1.71,0,16.28,0,0.00
1.06,1.72,0,16.28,0,0.00
1.06,1.73,0,16.28,0,0.00
1.06,1.74,0,16.28,0,0.00
1.06,1.75,0,16.28,0,0.00
1.06,1.76,0,16.28,0,0.00
1.06,1.77,0,16.28,0,0.00
1.06,1.78,0,16.28,0,0.00
1.06,1.79,0,16.28,0,0.00
1.06,1.80,0,16.28,0,0.00
1.06,1.81,0,16.28,0,0.00
1.06,1.82,0,16.28,0,0.00
1.06,1.83,0,16.28,0,0.00
1.06,1.84,0,16.28,0,0.00
1.06,1.85,0,16.28,0,0.00
1.06,1.86,0,16.28,0,0.00
1.06,1.87,0,16.28,0,0.00
1.06,1.88,0,16.28,0,0.00
1.06,1.89,0,16.28,0,0.00
1.06,1.90,0,16.28,0,0.00
1.06,1.91,0,16.28,0,0.00
1.06,1.92,0,16.28,0,0.00
1.06,1.93,0,16.28,0,0.00
1.06,1.94,0,16.28,0,0.00
1.06,1.95,0,16.28,0,0.00
1.06,1.96,0,16.28,0,0.00
1.06,1.98,0,16.28,0,0.00
