T1,T2,T3,FAR,FRR,EER
0.100,0.083,31,13.24,38.00,25.62
0.100,0.084,31,13.76,37.56,25.66
0.100,0.085,31,14.00,36.89,25.44
0.100,0.086,31,14.29,36.89,25.59
0.100,0.087,31,14.67,36.89,25.78
0.100,0.088,31,15.13,36.22,25.68
0.100,0.089,31,15.51,36.22,25.87
0.100,0.090,31,15.96,36.00,25.98
0.100,0.091,34,12.78,39.56,26.17
0.100,0.092,34,13.04,39.33,26.19
0.100,0.093,34,13.29,39.11,26.20
0.100,0.094,34,13.76,38.89,26.32
0.100,0.095,34,14.24,38.44,26.34
0.100,0.096,34,14.47,38.22,26.34
0.100,0.097,34,14.93,38.22,26.58
0.100,0.098,34,15.44,38.22,26.83
0.100,0.099,34,15.93,37.56,26.74
0.100,0.100,34,16.40,37.33,26.87
0.100,0.101,34,16.89,37.11,27.00
0.100,0.102,34,17.36,36.44,26.90
0.100,0.103,34,17.76,35.78,26.77
0.100,0.104,34,18.47,35.56,27.01
0.100,0.105,35,18.09,36.44,27.27
0.100,0.106,35,18.51,35.56,27.03
0.100,0.107,35,19.00,35.33,27.17
0.100,0.108,35,19.51,35.33,27.42
0.100,0.109,37,16.22,39.11,27.67
0.100,0.110,37,16.73,38.44,27.59
0.100,0.111,35,21.07,34.44,27.76
0.100,0.112,37,17.93,37.78,27.86
0.100,0.113,37,18.56,37.33,27.94
0.100,0.114,37,19.09,36.44,27.77
0.100,0.115,37,19.44,35.56,27.50
0.100,0.116,37,20.00,35.56,27.78
0.100,0.117,36,21.62,33.33,27.48
0.100,0.118,36,22.27,32.89,27.58
0.100,0.119,36,22.93,32.67,27.80
0.200,0.020,0,17.13,33.11,25.12
0.200,0.021,0,17.38,33.11,25.24
0.200,0.022,0,17.71,32.44,25.08
0.200,0.023,0,17.98,32.44,25.21
0.200,0.024,0,18.51,32.00,25.26
0.200,0.025,0,18.89,31.56,25.22
0.200,0.026,0,19.29,31.33,25.31
0.200,0.027,0,19.76,30.89,25.32
0.200,0.028,0,20.16,30.89,25.52
0.200,0.029,0,20.58,30.89,25.73
0.200,0.030,0,21.00,30.00,25.50
0.200,0.031,0,21.62,28.89,25.26
0.200,0.032,0,22.04,28.67,25.36
0.200,0.033,0,22.69,28.67,25.68
0.200,0.034,0,23.33,28.22,25.78
0.200,0.035,0,23.82,27.56,25.69
0.200,0.036,0,24.51,26.89,25.70
0.200,0.037,0,25.11,26.22,25.67
0.200,0.038,0,25.84,25.56,25.70
0.200,0.039,0,26.22,25.33,25.78
0.200,0.040,19,14.71,37.11,25.91
0.200,0.041,0,27.60,24.00,25.80
0.200,0.042,0,28.36,23.56,25.96
0.200,0.043,19,15.80,36.22,26.01
0.200,0.044,19,16.09,36.00,26.04
0.200,0.045,19,16.47,35.56,26.01
0.200,0.046,19,16.80,35.11,25.96
0.200,0.047,19,17.07,34.44,25.76
0.200,0.048,19,17.33,34.00,25.67
0.200,0.049,19,17.82,33.33,25.58
0.200,0.050,19,18.33,33.11,25.72
0.200,0.051,19,18.82,32.22,25.52
0.200,0.052,19,19.51,31.56,25.53
0.200,0.053,19,20.20,31.33,25.77
0.200,0.054,19,20.58,30.22,25.40
0.200,0.055,19,21.22,29.78,25.50
0.200,0.056,19,21.71,29.33,25.52
0.200,0.057,34,9.49,41.78,25.63
0.200,0.058,30,13.02,37.56,25.29
0.200,0.059,30,13.47,37.33,25.40
0.200,0.060,30,14.00,36.67,25.33
0.200,0.061,30,14.51,36.22,25.37
0.200,0.062,30,14.96,35.33,25.14
0.200,0.063,30,15.53,34.67,25.10
0.200,0.064,30,15.84,34.44,25.14
0.200,0.065,35,11.47,38.67,25.07
0.200,0.066,30,17.04,32.67,24.86
0.200,0.067,30,17.62,32.44,25.03
0.200,0.068,34,13.27,36.44,24.86
0.200,0.069,30,18.47,31.11,24.79
0.200,0.070,35,13.51,35.78,24.64
0.200,0.071,30,19.80,29.11,24.46
0.200,0.072,35,14.60,34.22,24.41
0.200,0.073,35,15.09,33.56,24.32
0.200,0.074,35,15.58,33.56,24.57
0.200,0.075,35,16.02,33.11,24.57
0.200,0.076,35,16.44,33.11,24.78
0.200,0.077,35,17.11,32.89,25.00
0.200,0.078,35,17.67,32.44,25.06
0.200,0.079,35,18.20,32.00,25.10
0.200,0.080,37,15.42,34.89,25.16
0.200,0.081,37,16.09,34.22,25.16
0.200,0.082,37,16.73,33.56,25.14
0.200,0.083,45,12.71,37.56,25.13
0.200,0.084,45,13.16,37.33,25.24
0.200,0.085,45,13.44,37.11,25.28
0.200,0.086,36,19.36,31.56,25.46
0.200,0.087,36,20.00,30.67,25.33
0.200,0.088,45,14.91,36.22,25.57
0.200,0.089,45,15.24,35.56,25.40
0.200,0.090,45,15.91,34.89,25.40
0.200,0.091,44,17.18,34.22,25.70
0.200,0.092,45,17.29,34.00,25.64
0.200,0.093,45,17.96,33.33,25.64
0.200,0.094,45,18.51,32.22,25.37
0.200,0.095,57,11.64,39.33,25.49
0.200,0.096,57,11.96,38.89,25.42
0.200,0.097,58,11.93,39.11,25.52
0.200,0.098,58,12.44,38.44,25.44
0.200,0.099,58,12.96,37.56,25.26
0.200,0.100,58,13.42,37.11,25.27
0.200,0.101,58,13.93,36.67,25.30
0.200,0.102,58,14.53,36.44,25.49
0.200,0.103,58,15.11,36.22,25.67
0.200,0.104,60,14.07,37.78,25.92
0.200,0.105,58,16.18,35.11,25.64
0.200,0.106,58,16.98,34.67,25.82
0.200,0.107,58,17.71,34.44,26.08
0.200,0.108,58,18.18,34.22,26.20
0.200,0.109,67,12.38,40.44,26.41
0.200,0.110,68,12.60,40.89,26.74
0.200,0.111,68,13.18,40.00,26.59
0.200,0.112,68,13.76,39.33,26.54
0.200,0.113,68,14.44,38.89,26.67
0.200,0.114,68,15.04,38.44,26.74
0.200,0.115,68,15.60,37.78,26.69
0.200,0.116,68,16.24,36.89,26.57
0.200,0.117,66,18.29,34.44,26.37
0.200,0.118,68,17.87,35.78,26.82
0.200,0.119,66,19.64,34.00,26.82
0.300,0.020,0,21.87,30.00,25.93
0.300,0.021,0,22.16,29.78,25.97
0.300,0.022,0,22.49,29.33,25.91
0.300,0.023,0,22.84,29.33,26.09
0.300,0.024,0,23.56,28.89,26.22
0.300,0.025,0,24.07,28.44,26.26
0.300,0.026,0,24.51,28.22,26.37
0.300,0.027,0,25.00,27.78,26.39
0.300,0.028,0,25.67,27.78,26.72
0.300,0.029,0,26.31,27.78,27.04
0.300,0.030,0,26.93,27.11,27.02
0.300,0.031,0,27.62,25.78,26.70
0.300,0.032,0,28.16,25.56,26.86
0.300,0.033,0,28.93,25.33,27.13
0.300,0.034,0,29.69,24.67,27.18
0.300,0.035,18,17.69,35.56,26.62
0.300,0.036,18,18.04,35.33,26.69
0.300,0.037,19,17.22,35.78,26.50
0.300,0.038,19,17.58,34.89,26.23
0.300,0.039,19,18.00,34.22,26.11
0.300,0.040,19,18.67,33.33,26.00
0.300,0.041,19,19.38,32.89,26.13
0.300,0.042,19,19.71,31.78,25.74
0.300,0.043,19,20.38,31.33,25.86
0.300,0.044,19,20.84,30.89,25.87
0.300,0.045,19,21.44,30.22,25.83
0.300,0.046,31,12.69,38.89,25.79
0.300,0.047,31,12.87,38.22,25.54
0.300,0.048,31,13.09,38.22,25.66
0.300,0.049,31,13.44,37.78,25.61
0.300,0.050,31,14.04,37.33,25.69
0.300,0.051,31,14.64,35.78,25.21
0.300,0.052,30,15.96,34.44,25.20
0.300,0.053,34,13.07,37.33,25.20
0.300,0.054,30,16.98,32.67,24.82
0.300,0.055,30,17.44,32.44,24.94
0.300,0.056,34,14.27,36.22,25.24
0.300,0.057,34,14.71,35.56,25.13
0.300,0.058,34,15.13,35.33,25.23
0.300,0.059,34,15.71,35.11,25.41
0.300,0.060,34,16.09,34.44,25.27
0.300,0.061,34,16.71,33.33,25.02
0.300,0.062,34,17.36,32.44,24.90
0.300,0.063,34,18.20,32.00,25.10
0.300,0.064,34,18.64,31.56,25.10
0.300,0.065,34,19.07,31.11,25.09
0.300,0.066,34,19.78,30.00,24.89
0.300,0.067,34,20.49,30.00,25.24
0.300,0.068,35,20.11,29.56,24.83
0.300,0.069,35,20.64,29.11,24.88
0.300,0.070,39,15.93,33.33,24.63
0.300,0.071,39,16.73,32.44,24.59
0.300,0.072,39,17.18,31.78,24.48
0.300,0.073,45,15.27,34.00,24.63
0.300,0.074,39,18.20,31.11,24.66
0.300,0.075,45,16.20,33.56,24.88
0.300,0.076,45,16.80,33.11,24.96
0.300,0.077,45,17.42,32.67,25.04
0.300,0.078,45,18.04,32.00,25.02
0.300,0.079,45,18.58,31.11,24.84
0.300,0.080,45,19.36,29.56,24.46
0.300,0.081,45,20.16,29.11,24.63
0.300,0.082,45,20.89,28.67,24.78
0.300,0.083,58,12.87,36.44,24.66
0.300,0.084,58,13.29,35.33,24.31
0.300,0.085,58,14.00,34.89,24.44
0.300,0.086,58,14.24,34.44,24.34
0.300,0.087,58,14.93,33.78,24.36
0.300,0.088,58,15.69,33.56,24.62
0.300,0.089,58,16.18,33.33,24.76
0.300,0.090,58,16.89,32.89,24.89
0.300,0.091,58,17.73,32.89,25.31
0.300,0.092,59,17.31,33.33,25.32
0.300,0.093,59,18.16,32.67,25.41
0.300,0.094,59,18.76,31.33,25.04
0.300,0.095,59,19.38,30.44,24.91
0.300,0.096,59,20.04,30.00,25.02
0.300,0.097,60,20.29,30.00,25.14
0.300,0.098,60,21.11,29.56,25.33
0.300,0.099,60,22.02,28.67,25.34
0.300,0.100,60,22.82,28.22,25.52
0.300,0.101,69,17.18,34.00,25.59
0.300,0.102,69,18.00,33.11,25.56
0.300,0.103,74,14.84,36.67,25.76
0.300,0.104,72,16.82,35.11,25.97
0.300,0.105,74,15.76,36.00,25.88
0.300,0.106,74,16.56,34.89,25.72
0.300,0.107,74,17.31,34.00,25.66
0.300,0.108,74,17.84,33.78,25.81
0.300,0.109,74,19.04,33.33,26.19
0.300,0.110,85,13.49,39.11,26.30
0.300,0.111,85,14.31,38.67,26.49
0.300,0.112,85,14.96,38.44,26.70
0.300,0.113,74,22.44,31.56,27.00
0.300,0.114,80,19.22,34.67,26.94
0.300,0.115,92,13.69,40.22,26.96
0.300,0.116,92,14.27,39.33,26.80
0.300,0.117,93,14.22,38.22,26.22
0.300,0.118,93,14.87,37.56,26.21
0.300,0.119,93,15.36,37.56,26.46
0.400,0.020,0,25.07,28.22,26.64
0.400,0.021,0,25.42,28.00,26.71
0.400,0.022,0,25.73,27.56,26.64
0.400,0.023,0,26.07,27.56,26.81
0.400,0.024,0,26.84,27.11,26.98
0.400,0.025,0,27.38,26.67,27.02
0.400,0.026,17,19.73,33.78,26.76
0.400,0.027,17,20.02,33.56,26.79
0.400,0.028,17,20.20,33.56,26.88
0.400,0.029,17,20.78,33.11,26.94
0.400,0.030,17,21.11,32.00,26.56
0.400,0.031,17,21.36,31.33,26.34
0.400,0.032,18,20.27,32.67,26.47
0.400,0.033,19,19.38,33.33,26.36
0.400,0.034,19,19.80,32.89,26.34
0.400,0.035,25,15.73,36.22,25.98
0.400,0.036,20,19.80,32.44,26.12
0.400,0.037,25,16.42,35.11,25.77
0.400,0.038,29,14.89,36.22,25.56
0.400,0.039,20,21.07,30.00,25.53
0.400,0.040,20,21.76,28.89,25.32
0.400,0.041,30,15.24,35.56,25.40
0.400,0.042,29,16.49,33.78,25.13
0.400,0.043,29,17.11,33.11,25.11
0.400,0.044,30,16.40,34.22,25.31
0.400,0.045,34,13.64,36.22,24.93
0.400,0.046,34,13.91,36.00,24.96
0.400,0.047,29,18.71,30.89,24.80
0.400,0.048,30,17.78,31.78,24.78
0.400,0.049,30,18.27,31.11,24.69
0.400,0.050,30,18.93,30.67,24.80
0.400,0.051,34,15.89,33.33,24.61
0.400,0.052,34,16.42,32.22,24.32
0.400,0.053,34,17.02,31.78,24.40
0.400,0.054,34,17.44,30.22,23.83
0.400,0.055,34,18.02,29.78,23.90
0.400,0.056,34,18.58,29.56,24.07
0.400,0.057,34,19.11,28.67,23.89
0.400,0.058,34,19.78,28.00,23.89
0.400,0.059,34,20.49,27.56,24.02
0.400,0.060,34,21.09,27.33,24.21
0.400,0.061,34,22.00,26.89,24.44
0.400,0.062,34,22.76,25.78,24.27
0.400,0.063,37,18.36,30.00,24.18
0.400,0.064,39,17.09,31.11,24.10
0.400,0.065,39,17.71,30.22,23.97
0.400,0.066,39,18.58,29.11,23.84
0.400,0.067,39,19.24,29.11,24.18
0.400,0.068,39,20.16,28.00,24.08
0.400,0.069,51,14.09,34.00,24.04
0.400,0.070,51,14.53,32.67,23.60
0.400,0.071,51,15.11,31.78,23.44
0.400,0.072,51,15.53,31.11,23.32
0.400,0.073,51,16.07,30.00,23.03
0.400,0.074,51,16.71,29.78,23.24
0.400,0.075,57,14.27,32.67,23.47
0.400,0.076,58,14.42,32.44,23.43
0.400,0.077,58,14.93,32.00,23.47
0.400,0.078,58,15.44,31.33,23.39
0.400,0.079,60,14.80,32.22,23.51
0.400,0.080,60,15.51,31.11,23.31
0.400,0.081,59,16.64,30.00,23.32
0.400,0.082,59,17.49,29.11,23.30
0.400,0.083,59,18.11,28.89,23.50
0.400,0.084,59,18.78,28.44,23.61
0.400,0.085,62,18.00,29.33,23.67
0.400,0.086,59,20.33,26.89,23.61
0.400,0.087,62,19.38,27.78,23.58
0.400,0.088,74,12.42,35.78,24.10
0.400,0.089,63,21.00,27.56,24.28
0.400,0.090,63,21.91,26.89,24.40
0.400,0.091,74,14.53,34.67,24.60
0.400,0.092,74,15.07,34.22,24.64
0.400,0.093,79,13.36,35.56,24.46
0.400,0.094,80,13.51,35.33,24.42
0.400,0.095,74,17.13,31.56,24.34
0.400,0.096,74,17.78,30.67,24.22
0.400,0.097,74,18.38,29.11,23.74
0.400,0.098,74,19.53,28.44,23.99
0.400,0.099,74,20.42,28.00,24.21
0.400,0.100,74,21.31,27.78,24.54
0.400,0.101,77,19.69,29.11,24.40
0.400,0.102,77,20.56,28.00,24.28
0.400,0.103,77,21.31,27.56,24.43
0.400,0.104,77,22.38,26.67,24.52
0.400,0.105,77,23.20,25.78,24.49
0.400,0.106,94,14.93,34.89,24.91
0.400,0.107,90,17.60,32.67,25.13
0.400,0.108,94,16.33,34.22,25.28
0.400,0.109,95,16.96,34.00,25.48
0.400,0.110,95,17.76,32.89,25.32
0.400,0.111,95,18.44,32.67,25.56
0.400,0.112,102,15.33,35.78,25.56
0.400,0.113,102,16.16,35.33,25.74
0.400,0.114,102,16.91,34.22,25.57
0.400,0.115,102,17.73,33.56,25.64
0.400,0.116,102,18.53,32.67,25.60
0.400,0.117,102,19.29,32.00,25.64
0.400,0.118,102,20.20,31.33,25.77
0.400,0.119,102,20.96,31.11,26.03
0.500,0.020,0,27.20,27.11,27.16
0.500,0.021,0,27.58,27.11,27.34
0.500,0.022,0,27.96,26.67,27.31
0.500,0.023,15,22.87,31.56,27.21
0.500,0.024,17,20.71,33.56,27.13
0.500,0.025,17,21.04,32.89,26.97
0.500,0.026,18,19.56,33.78,26.67
0.500,0.027,18,19.93,33.78,26.86
0.500,0.028,18,20.18,33.78,26.98
0.500,0.029,30,12.98,41.11,27.04
0.500,0.030,19,20.02,32.89,26.46
0.500,0.031,19,20.40,32.00,26.20
0.500,0.032,19,20.96,31.78,26.37
0.500,0.033,19,21.24,31.56,26.40
0.500,0.034,19,21.73,31.11,26.42
0.500,0.035,29,15.53,35.78,25.66
0.500,0.036,29,16.13,35.11,25.62
0.500,0.037,29,16.58,34.22,25.40
0.500,0.038,29,16.96,32.89,24.92
0.500,0.039,30,16.31,33.33,24.82
0.500,0.040,30,16.93,32.44,24.69
0.500,0.041,34,14.36,35.11,24.73
0.500,0.042,29,19.02,30.22,24.62
0.500,0.043,30,18.53,30.67,24.60
0.500,0.044,30,18.98,30.44,24.71
0.500,0.045,34,15.84,32.67,24.26
0.500,0.046,34,16.22,32.22,24.22
0.500,0.047,34,16.62,32.00,24.31
0.500,0.048,30,20.84,27.78,24.31
0.500,0.049,34,17.56,31.11,24.33
0.500,0.050,34,18.18,30.67,24.42
0.500,0.051,34,18.87,30.00,24.43
0.500,0.052,34,19.49,28.89,24.19
0.500,0.053,34,20.20,28.67,24.43
0.500,0.054,34,20.80,27.33,24.07
0.500,0.055,34,21.56,27.11,24.33
0.500,0.056,34,22.29,26.89,24.59
0.500,0.057,34,23.07,26.00,24.53
0.500,0.058,34,23.98,25.33,24.66
0.500,0.059,42,16.56,32.89,24.72
0.500,0.060,39,18.58,31.56,25.07
0.500,0.061,51,13.36,36.67,25.01
0.500,0.062,51,13.84,35.11,24.48
0.500,0.063,45,18.00,31.11,24.56
0.500,0.064,45,18.60,30.22,24.41
0.500,0.065,45,19.42,29.56,24.49
0.500,0.066,51,16.00,32.89,24.44
0.500,0.067,51,16.64,32.44,24.54
0.500,0.068,51,17.27,31.33,24.30
0.500,0.069,49,19.00,29.33,24.17
0.500,0.070,49,19.76,28.22,23.99
0.500,0.071,58,15.27,32.22,23.74
0.500,0.072,59,15.11,31.56,23.33
0.500,0.073,58,16.58,30.22,23.40
0.500,0.074,58,17.18,29.78,23.48
0.500,0.075,58,17.87,29.11,23.49
0.500,0.076,58,18.64,28.00,23.32
0.500,0.077,58,19.40,28.00,23.70
0.500,0.078,74,11.07,36.67,23.87
0.500,0.079,68,15.40,32.00,23.70
0.500,0.080,74,12.22,35.33,23.78
0.500,0.081,74,12.69,34.67,23.68
0.500,0.082,74,13.27,33.78,23.52
0.500,0.083,74,13.64,33.11,23.38
0.500,0.084,74,14.29,32.67,23.48
0.500,0.085,74,15.11,32.44,23.78
0.500,0.086,74,15.78,31.56,23.67
0.500,0.087,74,16.60,30.00,23.30
0.500,0.088,74,17.51,30.00,23.76
0.500,0.089,74,18.49,29.56,24.02
0.500,0.090,74,19.38,29.33,24.36
0.500,0.091,77,17.93,30.67,24.30
0.500,0.092,77,18.78,30.22,24.50
0.500,0.093,77,19.76,29.33,24.54
0.500,0.094,77,20.49,28.67,24.58
0.500,0.095,87,16.29,32.89,24.59
0.500,0.096,87,17.20,32.22,24.71
0.500,0.097,89,16.91,31.56,24.23
0.500,0.098,89,17.87,30.89,24.38
0.500,0.099,89,18.53,29.78,24.16
0.500,0.100,89,19.31,29.33,24.32
0.500,0.101,89,20.20,28.89,24.54
